ts,level,code,detail
2026-04-08T07:41:13-07:00,INFO,CANCEL_TP1,for_exit
2026-04-08T07:41:13-07:00,INFO,CANCEL_TP2,for_exit
2026-04-08T07:41:13-07:00,INFO,EXIT_MAKER_SENT,side=buy GIVEBACK tag=SFOL best=0.69% cur=0.47% floor=0.54% p=0.77 px=2209.55 qty=0.0128169 id=69d6690922bedb000737694b
2026-04-08T07:41:28-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2209.73
2026-04-08T07:41:58-07:00,INFO,EXIT_DONE_POST_MAKER,
2026-04-08T07:41:59-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2210.76
2026-04-08T07:42:00-07:00,INFO,HB,mode=FLAT px=2210.81 bid=2210.22 ask=2210.23 sprd=0.01 reg=TREND p=0.75 chop=0.25 pb=0.07 dir=-1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=2.05% tp2=3.60% tp_mode=vol vol=0.00 norm=0.84 rsi=25.92 cd=88s obi=-0.66 q_free=100.66 b_free=0.00 open=0 ws_age=0s c1=0s c5=0s errs=0
2026-04-08T07:42:12-07:00,INFO,MARGIN_TRUTH,open_n=0 eff=0 sym_active=0 fetch_fail=0 tracked=0 query_fail=0 tradeType=MARGIN_TRADE
2026-04-08T07:42:15-07:00,INFO,HB,mode=FLAT px=2207.69 bid=2207.69 ask=2207.70 sprd=0.01 reg=TREND p=0.75 chop=0.25 pb=0.07 dir=-1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=2.05% tp2=3.60% tp_mode=vol vol=0.00 norm=0.84 rsi=25.92 cd=73s obi=0.59 q_free=100.66 b_free=0.00 open=0 ws_age=0s c1=16s c5=16s errs=0
2026-04-08T07:42:29-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2209.65
2026-04-08T07:42:30-07:00,INFO,HB,mode=FLAT px=2209.65 bid=2209.77 ask=2209.78 sprd=0.01 reg=TREND p=0.74 chop=0.26 pb=0.05 dir=-1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=2.05% tp2=3.59% tp_mode=vol vol=0.00 norm=0.84 rsi=25.36 cd=57s obi=0.53 q_free=100.66 b_free=0.00 open=0 ws_age=0s c1=1s c5=1s errs=0
2026-04-08T07:42:46-07:00,INFO,HB,mode=FLAT px=2210.59 bid=2210.59 ask=2210.60 sprd=0.01 reg=TREND p=0.74 chop=0.26 pb=0.05 dir=-1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=2.05% tp2=3.59% tp_mode=vol vol=0.00 norm=0.84 rsi=25.36 cd=42s obi=-0.70 q_free=100.66 b_free=0.00 open=0 ws_age=0s c1=16s c5=16s errs=0
2026-04-08T07:42:59-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2210.60
2026-04-08T07:43:01-07:00,INFO,HB,mode=FLAT px=2210.60 bid=2211.40 ask=2211.41 sprd=0.01 reg=TREND p=0.74 chop=0.26 pb=0.05 dir=-1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=2.05% tp2=3.58% tp_mode=vol vol=0.00 norm=0.84 rsi=26.06 cd=27s obi=-0.49 q_free=100.66 b_free=0.00 open=0 ws_age=0s c1=1s c5=1s errs=0
2026-04-08T07:43:16-07:00,INFO,HB,mode=FLAT px=2211.76 bid=2211.54 ask=2211.55 sprd=0.01 reg=TREND p=0.74 chop=0.26 pb=0.05 dir=-1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=2.05% tp2=3.58% tp_mode=vol vol=0.00 norm=0.84 rsi=26.06 cd=11s obi=0.05 q_free=100.66 b_free=0.00 open=0 ws_age=0s c1=17s c5=17s errs=0
2026-04-08T07:43:29-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2209.85
2026-04-08T07:43:32-07:00,INFO,HB,mode=FLAT px=2210.03 bid=2209.86 ask=2209.87 sprd=0.01 reg=TREND p=0.71 chop=0.29 pb=0.04 dir=-1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=2.04% tp2=3.57% tp_mode=vol vol=0.00 norm=0.85 rsi=26.64 cd=0s obi=0.40 q_free=100.66 b_free=0.00 open=0 ws_age=0s c1=2s c5=1s errs=0
2026-04-08T07:43:47-07:00,INFO,HB,mode=FLAT px=2208.31 bid=2207.87 ask=2207.88 sprd=0.01 reg=TREND p=0.71 chop=0.29 pb=0.04 dir=-1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=2.04% tp2=3.57% tp_mode=vol vol=0.00 norm=0.85 rsi=26.64 cd=0s obi=0.81 q_free=100.66 b_free=0.00 open=0 ws_age=0s c1=17s c5=17s errs=0
2026-04-08T07:44:00-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2207.53
2026-04-08T07:44:02-07:00,INFO,HB,mode=FLAT px=2207.87 bid=2207.86 ask=2207.87 sprd=0.01 reg=TREND p=0.72 chop=0.28 pb=0.04 dir=-1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=2.06% tp2=3.60% tp_mode=vol vol=0.00 norm=0.85 rsi=24.93 cd=0s obi=-0.07 q_free=100.66 b_free=0.00 open=0 ws_age=0s c1=2s c5=2s errs=0
2026-04-08T07:44:12-07:00,INFO,MATURITY_PENALTY,tag=SFOL side=sell penalty=0.05 adj_score=0.88 streak=0
2026-04-08T07:44:12-07:00,INFO,ENTRY_PREFLIGHT,tag=SFOL side=sell score=0.88 urg=2
2026-04-08T07:44:13-07:00,INFO,ENTRY_SENT,SFOL SHORT_FOLLOWTHROUGH px=2207.8 qty=0.0148058 id=69d669bd89128100078c5e8c usd≈32.69 reg=TREND p=0.72 chop=0.28 tp1=2.06% tp2=3.60% tp_mode=vol vol=0.004517654184929374847518655304 norm=0.8543694303370684902821939734
2026-04-08T07:44:19-07:00,INFO,HB,mode=ENTRY_PENDING px=2207.80 bid=2207.79 ask=2207.80 sprd=0.01 reg=TREND p=0.72 chop=0.28 pb=0.04 dir=-1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=2.06% tp2=3.60% tp_mode=vol vol=0.00 norm=0.85 rsi=24.93 cd=0s obi=0.80 q_free=100.66 b_free=0.01 open=1 ws_age=0s c1=18s c5=18s errs=0
2026-04-08T07:44:30-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2207.53
2026-04-08T07:44:33-07:00,INFO,ENTRY_FILLED,qty=0.0148058 avg=2207.80 tp1=2.05%
2026-04-08T07:44:33-07:00,INFO,TP1_SENT,side=buy px=2162.48 qty=0.0091611 tp=2.05%
2026-04-08T07:44:34-07:00,INFO,TP2_SENT,side=buy px=2128.50 qty=0.0056150 tp=3.59%
2026-04-08T07:44:35-07:00,INFO,HB,mode=IN_POSITION px=2207.52 bid=2207.73 ask=2207.74 sprd=0.01 reg=TREND p=0.71 chop=0.29 pb=0.03 dir=-1 pos=32.68 side=SHORT upnl=0.01% avg=2207.80 hold=1s tp1=2.05% tp2=3.59% tp_mode=vol vol=0.00 norm=0.85 rsi=29.27 cd=0s obi=0.10 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=4s c5=4s errs=0
2026-04-08T07:44:51-07:00,INFO,HB,mode=IN_POSITION px=2207.24 bid=2207.27 ask=2207.28 sprd=0.01 reg=TREND p=0.71 chop=0.29 pb=0.03 dir=-1 pos=32.68 side=SHORT upnl=0.03% avg=2207.80 hold=17s tp1=2.05% tp2=3.59% tp_mode=vol vol=0.00 norm=0.85 rsi=29.27 cd=0s obi=0.74 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=20s c5=20s errs=0
2026-04-08T07:45:00-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2207.30
2026-04-08T07:45:07-07:00,INFO,HB,mode=IN_POSITION px=2206.73 bid=2206.72 ask=2206.73 sprd=0.01 reg=TREND p=0.71 chop=0.29 pb=0.03 dir=-1 pos=32.67 side=SHORT upnl=0.05% avg=2207.80 hold=32s tp1=2.05% tp2=3.59% tp_mode=vol vol=0.00 norm=0.85 rsi=29.05 cd=0s obi=-0.14 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=6s c5=6s errs=0
2026-04-08T07:45:15-07:00,INFO,ADVERSE_SELECTION,markout=4.17bps ema=5.13bps
2026-04-08T07:45:23-07:00,INFO,HB,mode=IN_POSITION px=2207.37 bid=2207.61 ask=2207.62 sprd=0.01 reg=TREND p=0.71 chop=0.29 pb=0.03 dir=-1 pos=32.68 side=SHORT upnl=0.02% avg=2207.80 hold=48s tp1=2.05% tp2=3.59% tp_mode=vol vol=0.00 norm=0.85 rsi=29.05 cd=0s obi=-0.37 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=21s c5=21s errs=0
2026-04-08T07:45:30-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2207.17
2026-04-08T07:45:39-07:00,INFO,HB,mode=IN_POSITION px=2207.81 bid=2207.80 ask=2207.81 sprd=0.01 reg=TREND p=0.72 chop=0.28 pb=0.02 dir=-1 pos=32.69 side=SHORT upnl=-0.00% avg=2207.80 hold=64s tp1=1.90% tp2=3.33% tp_mode=vol vol=0.00 norm=0.75 rsi=33.73 cd=0s obi=-0.09 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=7s c5=7s errs=0
2026-04-08T07:45:54-07:00,INFO,HB,mode=IN_POSITION px=2208.69 bid=2208.61 ask=2208.62 sprd=0.01 reg=TREND p=0.72 chop=0.28 pb=0.02 dir=-1 pos=32.70 side=SHORT upnl=-0.04% avg=2207.80 hold=80s tp1=1.90% tp2=3.33% tp_mode=vol vol=0.00 norm=0.75 rsi=33.73 cd=0s obi=-0.34 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=23s c5=23s errs=0
2026-04-08T07:46:01-07:00,INFO,CANDLES_REFRESH,1m=99 5m=100 close=2207.49
2026-04-08T07:46:10-07:00,INFO,HB,mode=IN_POSITION px=2208.85 bid=2208.73 ask=2208.74 sprd=0.01 reg=TREND p=0.69 chop=0.31 pb=0.02 dir=-1 pos=32.70 side=SHORT upnl=-0.05% avg=2207.80 hold=95s tp1=1.90% tp2=3.32% tp_mode=vol vol=0.00 norm=0.76 rsi=34.36 cd=0s obi=-0.09 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=8s c5=8s errs=0
2026-04-08T07:46:26-07:00,INFO,HB,mode=IN_POSITION px=2207.00 bid=2206.99 ask=2207.00 sprd=0.01 reg=TREND p=0.69 chop=0.31 pb=0.02 dir=-1 pos=32.68 side=SHORT upnl=0.04% avg=2207.80 hold=111s tp1=1.90% tp2=3.32% tp_mode=vol vol=0.00 norm=0.76 rsi=34.36 cd=0s obi=0.34 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=24s c5=24s errs=0
2026-04-08T07:46:31-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2207.36
2026-04-08T07:46:42-07:00,INFO,HB,mode=IN_POSITION px=2208.39 bid=2208.19 ask=2208.20 sprd=0.01 reg=TREND p=0.71 chop=0.29 pb=0.02 dir=-1 pos=32.70 side=SHORT upnl=-0.03% avg=2207.80 hold=127s tp1=1.91% tp2=3.34% tp_mode=vol vol=0.00 norm=0.76 rsi=46.48 cd=0s obi=-0.00 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=10s c5=10s errs=0
2026-04-08T07:46:58-07:00,INFO,HB,mode=IN_POSITION px=2206.34 bid=2206.33 ask=2206.34 sprd=0.01 reg=TREND p=0.71 chop=0.29 pb=0.02 dir=-1 pos=32.67 side=SHORT upnl=0.07% avg=2207.80 hold=143s tp1=1.91% tp2=3.34% tp_mode=vol vol=0.00 norm=0.76 rsi=46.48 cd=0s obi=-0.11 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=26s c5=25s errs=0
2026-04-08T07:47:01-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2205.16
2026-04-08T07:47:13-07:00,INFO,MARGIN_TRUTH,open_n=2 eff=2 sym_active=0 fetch_fail=0 tracked=2 query_fail=0 tradeType=MARGIN_TRADE
2026-04-08T07:47:13-07:00,INFO,HB,mode=IN_POSITION px=2204.60 bid=2204.42 ask=2204.43 sprd=0.01 reg=TREND p=0.74 chop=0.26 pb=0.01 dir=-1 pos=32.64 side=SHORT upnl=0.14% avg=2207.80 hold=159s tp1=1.93% tp2=3.39% tp_mode=vol vol=0.00 norm=0.77 rsi=40.52 cd=0s obi=0.58 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=11s c5=11s errs=0
2026-04-08T07:47:29-07:00,INFO,HB,mode=IN_POSITION px=2198.71 bid=2198.73 ask=2198.74 sprd=0.01 reg=TREND p=0.74 chop=0.26 pb=0.01 dir=-1 pos=32.55 side=SHORT upnl=0.41% avg=2207.80 hold=174s tp1=1.93% tp2=3.39% tp_mode=vol vol=0.00 norm=0.77 rsi=40.52 cd=0s obi=-0.59 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=27s c5=27s errs=0
2026-04-08T07:47:31-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2198.90
2026-04-08T07:47:44-07:00,INFO,HB,mode=IN_POSITION px=2198.16 bid=2198.16 ask=2198.17 sprd=0.01 reg=TREND p=0.80 chop=0.20 pb=0.01 dir=-1 pos=32.55 side=SHORT upnl=0.44% avg=2207.80 hold=189s tp1=2.08% tp2=3.64% tp_mode=vol vol=0.00 norm=0.84 rsi=31.40 cd=0s obi=0.82 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=12s c5=11s errs=0
2026-04-08T07:48:01-07:00,INFO,HB,mode=IN_POSITION px=2198.87 bid=2199.14 ask=2199.15 sprd=0.01 reg=TREND p=0.80 chop=0.20 pb=0.01 dir=-1 pos=32.56 side=SHORT upnl=0.40% avg=2207.80 hold=207s tp1=2.08% tp2=3.64% tp_mode=vol vol=0.00 norm=0.84 rsi=31.40 cd=0s obi=0.46 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=29s c5=28s errs=0
2026-04-08T07:48:02-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2199.21
2026-04-08T07:48:17-07:00,INFO,HB,mode=IN_POSITION px=2202.48 bid=2202.81 ask=2202.82 sprd=0.01 reg=TREND p=0.80 chop=0.20 pb=0.01 dir=-1 pos=32.61 side=SHORT upnl=0.24% avg=2207.80 hold=222s tp1=2.04% tp2=3.57% tp_mode=vol vol=0.00 norm=0.85 rsi=36.84 cd=0s obi=0.08 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=14s c5=14s errs=0
2026-04-08T07:48:32-07:00,INFO,HB,mode=IN_POSITION px=2202.39 bid=2202.39 ask=2202.40 sprd=0.01 reg=TREND p=0.80 chop=0.20 pb=0.01 dir=-1 pos=32.61 side=SHORT upnl=0.25% avg=2207.80 hold=237s tp1=2.04% tp2=3.57% tp_mode=vol vol=0.00 norm=0.85 rsi=36.84 cd=0s obi=0.03 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=29s c5=29s errs=0
2026-04-08T07:48:33-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2202.39
2026-04-08T07:48:47-07:00,INFO,HB,mode=IN_POSITION px=2203.31 bid=2203.31 ask=2203.32 sprd=0.01 reg=TREND p=0.77 chop=0.23 pb=0.01 dir=-1 pos=32.62 side=SHORT upnl=0.20% avg=2207.80 hold=253s tp1=2.07% tp2=3.63% tp_mode=vol vol=0.00 norm=0.85 rsi=44.05 cd=0s obi=0.47 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=13s c5=13s errs=0
2026-04-08T07:49:02-07:00,INFO,HB,mode=IN_POSITION px=2205.97 bid=2205.97 ask=2205.98 sprd=0.01 reg=TREND p=0.77 chop=0.23 pb=0.01 dir=-1 pos=32.66 side=SHORT upnl=0.08% avg=2207.80 hold=268s tp1=2.07% tp2=3.63% tp_mode=vol vol=0.00 norm=0.85 rsi=44.05 cd=0s obi=0.35 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=28s c5=28s errs=0
2026-04-08T07:49:03-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2205.96
2026-04-08T07:49:18-07:00,INFO,HB,mode=IN_POSITION px=2203.54 bid=2203.41 ask=2203.42 sprd=0.01 reg=TREND p=0.78 chop=0.22 pb=0.01 dir=-1 pos=32.63 side=SHORT upnl=0.19% avg=2207.80 hold=283s tp1=2.07% tp2=3.61% tp_mode=vol vol=0.00 norm=0.84 rsi=52.20 cd=0s obi=0.66 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=14s c5=14s errs=0
2026-04-08T07:49:33-07:00,INFO,HB,mode=IN_POSITION px=2205.47 bid=2205.09 ask=2205.10 sprd=0.01 reg=TREND p=0.78 chop=0.22 pb=0.01 dir=-1 pos=32.65 side=SHORT upnl=0.11% avg=2207.80 hold=298s tp1=2.07% tp2=3.61% tp_mode=vol vol=0.00 norm=0.84 rsi=52.20 cd=0s obi=-0.04 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=29s c5=29s errs=0
2026-04-08T07:49:33-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2205.47
2026-04-08T07:49:48-07:00,INFO,HB,mode=IN_POSITION px=2203.12 bid=2203.13 ask=2203.14 sprd=0.01 reg=TREND p=0.77 chop=0.23 pb=0.01 dir=-1 pos=32.62 side=SHORT upnl=0.21% avg=2207.80 hold=313s tp1=2.07% tp2=3.62% tp_mode=vol vol=0.00 norm=0.84 rsi=51.38 cd=0s obi=0.69 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=14s c5=14s errs=0
2026-04-08T07:50:03-07:00,INFO,HB,mode=IN_POSITION px=2203.77 bid=2203.14 ask=2203.15 sprd=0.01 reg=TREND p=0.77 chop=0.23 pb=0.01 dir=-1 pos=32.63 side=SHORT upnl=0.18% avg=2207.80 hold=328s tp1=2.07% tp2=3.62% tp_mode=vol vol=0.00 norm=0.84 rsi=51.38 cd=0s obi=-0.07 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=29s c5=29s errs=0
2026-04-08T07:50:03-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2203.14
2026-04-08T07:50:19-07:00,INFO,HB,mode=IN_POSITION px=2202.14 bid=2202.13 ask=2202.14 sprd=0.01 reg=TREND p=0.78 chop=0.22 pb=0.01 dir=-1 pos=32.60 side=SHORT upnl=0.26% avg=2207.80 hold=344s tp1=1.98% tp2=3.46% tp_mode=vol vol=0.00 norm=0.78 rsi=42.89 cd=0s obi=-0.50 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=14s c5=14s errs=0
2026-04-08T07:50:34-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2202.10
2026-04-08T07:50:34-07:00,INFO,HB,mode=IN_POSITION px=2202.10 bid=2202.23 ask=2202.24 sprd=0.01 reg=TREND p=0.79 chop=0.21 pb=0.01 dir=-1 pos=32.60 side=SHORT upnl=0.26% avg=2207.80 hold=359s tp1=2.02% tp2=3.54% tp_mode=vol vol=0.00 norm=0.80 rsi=41.48 cd=0s obi=-0.66 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=0s c5=0s errs=0
2026-04-08T07:50:49-07:00,INFO,HB,mode=IN_POSITION px=2200.29 bid=2200.97 ask=2200.98 sprd=0.01 reg=TREND p=0.79 chop=0.21 pb=0.01 dir=-1 pos=32.58 side=SHORT upnl=0.34% avg=2207.80 hold=374s tp1=2.02% tp2=3.54% tp_mode=vol vol=0.00 norm=0.80 rsi=41.48 cd=0s obi=-0.28 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=14s c5=14s errs=0
2026-04-08T07:51:04-07:00,INFO,CANDLES_REFRESH,1m=99 5m=100 close=2201.62
2026-04-08T07:51:04-07:00,INFO,HB,mode=IN_POSITION px=2201.62 bid=2201.62 ask=2201.63 sprd=0.01 reg=TREND p=0.79 chop=0.21 pb=0.01 dir=-1 pos=32.60 side=SHORT upnl=0.28% avg=2207.80 hold=389s tp1=2.03% tp2=3.56% tp_mode=vol vol=0.00 norm=0.81 rsi=40.87 cd=0s obi=0.27 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=0s c5=0s errs=0
2026-04-08T07:51:20-07:00,INFO,HB,mode=IN_POSITION px=2201.47 bid=2201.61 ask=2201.62 sprd=0.01 reg=TREND p=0.79 chop=0.21 pb=0.01 dir=-1 pos=32.59 side=SHORT upnl=0.29% avg=2207.80 hold=405s tp1=2.03% tp2=3.56% tp_mode=vol vol=0.00 norm=0.81 rsi=40.87 cd=0s obi=-0.15 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=15s c5=15s errs=0
2026-04-08T07:51:34-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2200.12
2026-04-08T07:51:35-07:00,INFO,HB,mode=IN_POSITION px=2200.44 bid=2200.74 ask=2200.75 sprd=0.01 reg=TREND p=0.77 chop=0.23 pb=0.01 dir=-1 pos=32.58 side=SHORT upnl=0.33% avg=2207.80 hold=420s tp1=2.04% tp2=3.57% tp_mode=vol vol=0.00 norm=0.83 rsi=30.27 cd=0s obi=0.51 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=0s c5=0s errs=0
2026-04-08T07:51:50-07:00,INFO,HB,mode=IN_POSITION px=2199.11 bid=2199.17 ask=2199.18 sprd=0.01 reg=TREND p=0.77 chop=0.23 pb=0.01 dir=-1 pos=32.56 side=SHORT upnl=0.39% avg=2207.80 hold=435s tp1=2.04% tp2=3.57% tp_mode=vol vol=0.00 norm=0.83 rsi=30.27 cd=0s obi=-0.26 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=15s c5=14s errs=0
2026-04-08T07:52:04-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2192.53
2026-04-08T07:52:05-07:00,INFO,HB,mode=IN_POSITION px=2192.66 bid=2192.65 ask=2192.66 sprd=0.01 reg=TREND p=0.80 chop=0.20 pb=0.01 dir=-1 pos=32.46 side=SHORT upnl=0.69% avg=2207.80 hold=450s tp1=2.15% tp2=3.76% tp_mode=vol vol=0.00 norm=0.89 rsi=24.49 cd=0s obi=-0.92 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=0s c5=0s errs=0
2026-04-08T07:52:21-07:00,INFO,MARGIN_TRUTH,open_n=2 eff=2 sym_active=0 fetch_fail=0 tracked=2 query_fail=0 tradeType=MARGIN_TRADE
2026-04-08T07:52:21-07:00,INFO,HB,mode=IN_POSITION px=2193.90 bid=2193.89 ask=2193.90 sprd=0.01 reg=TREND p=0.80 chop=0.20 pb=0.01 dir=-1 pos=32.48 side=SHORT upnl=0.63% avg=2207.80 hold=466s tp1=2.15% tp2=3.76% tp_mode=vol vol=0.00 norm=0.89 rsi=24.49 cd=0s obi=0.08 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=15s c5=15s errs=0
2026-04-08T07:52:35-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2195.59
2026-04-08T07:52:36-07:00,INFO,HB,mode=IN_POSITION px=2194.70 bid=2194.69 ask=2194.70 sprd=0.01 reg=TREND p=0.79 chop=0.21 pb=0.01 dir=-1 pos=32.49 side=SHORT upnl=0.59% avg=2207.80 hold=481s tp1=2.16% tp2=3.78% tp_mode=vol vol=0.00 norm=0.90 rsi=26.74 cd=0s obi=0.48 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=0s c5=0s errs=0
2026-04-08T07:52:51-07:00,INFO,HB,mode=IN_POSITION px=2195.11 bid=2195.11 ask=2195.12 sprd=0.01 reg=TREND p=0.79 chop=0.21 pb=0.01 dir=-1 pos=32.50 side=SHORT upnl=0.57% avg=2207.80 hold=496s tp1=2.16% tp2=3.78% tp_mode=vol vol=0.00 norm=0.90 rsi=26.74 cd=0s obi=0.88 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=15s c5=15s errs=0
2026-04-08T07:53:05-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2193.13
2026-04-08T07:53:06-07:00,INFO,HB,mode=IN_POSITION px=2193.13 bid=2192.80 ask=2192.81 sprd=0.01 reg=TREND p=0.80 chop=0.20 pb=0.01 dir=-1 pos=32.47 side=SHORT upnl=0.66% avg=2207.80 hold=511s tp1=2.14% tp2=3.74% tp_mode=vol vol=0.00 norm=0.90 rsi=26.15 cd=0s obi=-0.57 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=0s c5=0s errs=0
2026-04-08T07:53:22-07:00,INFO,HB,mode=IN_POSITION px=2192.85 bid=2192.74 ask=2192.75 sprd=0.01 reg=TREND p=0.80 chop=0.20 pb=0.01 dir=-1 pos=32.47 side=SHORT upnl=0.68% avg=2207.80 hold=527s tp1=2.14% tp2=3.74% tp_mode=vol vol=0.00 norm=0.90 rsi=26.15 cd=0s obi=-0.46 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=16s c5=16s errs=0
2026-04-08T07:53:35-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2193.41
2026-04-08T07:53:37-07:00,INFO,HB,mode=IN_POSITION px=2193.41 bid=2193.72 ask=2193.73 sprd=0.01 reg=TREND p=0.80 chop=0.20 pb=0.01 dir=-1 pos=32.48 side=SHORT upnl=0.65% avg=2207.80 hold=542s tp1=2.17% tp2=3.79% tp_mode=vol vol=0.00 norm=0.90 rsi=26.36 cd=0s obi=-0.50 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=1s c5=0s errs=0
2026-04-08T07:53:52-07:00,INFO,HB,mode=IN_POSITION px=2193.69 bid=2192.95 ask=2192.96 sprd=0.01 reg=TREND p=0.80 chop=0.20 pb=0.01 dir=-1 pos=32.48 side=SHORT upnl=0.64% avg=2207.80 hold=557s tp1=2.17% tp2=3.79% tp_mode=vol vol=0.00 norm=0.90 rsi=26.36 cd=0s obi=0.00 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=16s c5=15s errs=0
2026-04-08T07:54:05-07:00,INFO,CANDLES_REFRESH,1m=99 5m=100 close=2193.64
2026-04-08T07:54:07-07:00,INFO,HB,mode=IN_POSITION px=2194.99 bid=2194.99 ask=2195.00 sprd=0.01 reg=TREND p=0.79 chop=0.21 pb=0.01 dir=-1 pos=32.50 side=SHORT upnl=0.58% avg=2207.80 hold=572s tp1=2.16% tp2=3.78% tp_mode=vol vol=0.00 norm=0.90 rsi=26.54 cd=0s obi=-0.05 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=0s c5=0s errs=0
2026-04-08T07:54:23-07:00,INFO,HB,mode=IN_POSITION px=2196.23 bid=2196.21 ask=2196.23 sprd=0.02 reg=TREND p=0.79 chop=0.21 pb=0.01 dir=-1 pos=32.52 side=SHORT upnl=0.52% avg=2207.80 hold=588s tp1=2.16% tp2=3.78% tp_mode=vol vol=0.00 norm=0.90 rsi=26.54 cd=0s obi=0.38 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=16s c5=16s errs=0
2026-04-08T07:54:36-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2197.51
2026-04-08T07:54:38-07:00,INFO,HB,mode=IN_POSITION px=2196.50 bid=2196.48 ask=2196.49 sprd=0.01 reg=TREND p=0.73 chop=0.27 pb=0.01 dir=-1 pos=32.52 side=SHORT upnl=0.51% avg=2207.80 hold=603s tp1=2.13% tp2=3.72% tp_mode=vol vol=0.00 norm=0.90 rsi=32.59 cd=0s obi=0.34 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=1s c5=1s errs=0
